receiver_account,receiver_name,bank_name,country,risk_rating,fraud_link_count,sanction_match_flag,created_at
ACC-7466621020,Charles Jackson,Horizon Bank,India,LOW,2,FALSE,2024-01-01 00:00:00
ACC-3634842664,Elizabeth Wilson,Apex Bank,Singapore,LOW,3,FALSE,2024-01-01 00:00:00
ACC-3065464777,Karen Gonzalez,Horizon Bank,United States,LOW,1,FALSE,2024-01-01 00:00:00
ACC-4892415739,Robert Miller,Apex Bank,France,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-9830043330,Patricia Miller,Vertex Bank,Germany,LOW,4,FALSE,2024-01-01 00:00:00
ACC-2565925757,David Jackson,Core Bank,Singapore,LOW,4,FALSE,2024-01-01 00:00:00
ACC-1357748597,Richard Jackson,Apex Bank,Singapore,MEDIUM,3,TRUE,2024-01-01 00:00:00
ACC-4736201165,Joseph Martinez,Vertex Bank,Canada,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-4734299619,Karen Hernandez,Vertex Bank,Brazil,LOW,3,FALSE,2024-01-01 00:00:00
ACC-5809376981,Michael Smith,Vertex Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-6858450633,Susan Davis,Core Bank,United Kingdom,LOW,2,FALSE,2024-01-01 00:00:00
ACC-4313669148,William Miller,Core Bank,Germany,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-4285908471,Karen Thomas,Vertex Bank,Australia,LOW,2,TRUE,2024-01-01 00:00:00
ACC-4781421006,Michael Brown,Core Bank,Germany,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-9205739855,Mary Lopez,Core Bank,Germany,MEDIUM,5,FALSE,2024-01-01 00:00:00
ACC-4186525811,Barbara Brown,Vertex Bank,Australia,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-1813813525,William Hernandez,Apex Bank,Australia,LOW,4,FALSE,2024-01-01 00:00:00
ACC-3350204693,Patricia Johnson,Horizon Bank,Germany,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-3261009733,William Lopez,Core Bank,UAE,LOW,2,FALSE,2024-01-01 00:00:00
ACC-6684373987,Patricia Lopez,Horizon Bank,United Kingdom,LOW,0,FALSE,2024-01-01 00:00:00
ACC-1823815211,Joseph Hernandez,Horizon Bank,United States,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-2686889696,Patricia Martin,Apex Bank,Canada,LOW,6,FALSE,2024-01-01 00:00:00
ACC-6800558163,Susan Williams,Core Bank,France,LOW,4,FALSE,2024-01-01 00:00:00
ACC-8076404148,Karen Anderson,Apex Bank,Australia,LOW,1,FALSE,2024-01-01 00:00:00
ACC-7390991914,Linda Jones,Core Bank,United Kingdom,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-6455417153,Jessica Hernandez,Vertex Bank,United Kingdom,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-6312388118,Barbara Williams,Apex Bank,Canada,LOW,3,FALSE,2024-01-01 00:00:00
ACC-1869405862,Sarah Johnson,Horizon Bank,Brazil,LOW,2,FALSE,2024-01-01 00:00:00
ACC-5299543750,Charles Brown,Core Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-1055383759,Patricia Gonzalez,Vertex Bank,Germany,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-4458215677,Richard Miller,Horizon Bank,France,LOW,4,FALSE,2024-01-01 00:00:00
ACC-3371927373,Jessica Johnson,Apex Bank,France,LOW,4,FALSE,2024-01-01 00:00:00
ACC-4858582402,Richard Taylor,Apex Bank,United Kingdom,LOW,2,FALSE,2024-01-01 00:00:00
ACC-6958954512,Elizabeth Gonzalez,Core Bank,France,LOW,0,FALSE,2024-01-01 00:00:00
ACC-5587234239,Patricia Jones,Core Bank,UAE,LOW,4,FALSE,2024-01-01 00:00:00
ACC-5826788481,Elizabeth Gonzalez,Apex Bank,United States,LOW,0,FALSE,2024-01-01 00:00:00
ACC-7970678488,Barbara Hernandez,Horizon Bank,Australia,LOW,1,FALSE,2024-01-01 00:00:00
ACC-7124740622,Richard Johnson,Vertex Bank,Singapore,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-8442870855,Joseph Wilson,Core Bank,Australia,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-7513691944,Jennifer Moore,Horizon Bank,India,LOW,0,FALSE,2024-01-01 00:00:00
ACC-9895668250,Susan Hernandez,Apex Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-1206904499,Susan Anderson,Horizon Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-7573579994,Patricia Martinez,Vertex Bank,Brazil,LOW,1,FALSE,2024-01-01 00:00:00
ACC-4209732257,Michael Martin,Core Bank,United States,LOW,2,FALSE,2024-01-01 00:00:00
ACC-7217942970,Elizabeth Wilson,Horizon Bank,UAE,MEDIUM,5,TRUE,2024-01-01 00:00:00
ACC-9876286867,Charles Taylor,Apex Bank,Canada,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-4932419170,Joseph Lopez,Horizon Bank,France,LOW,3,FALSE,2024-01-01 00:00:00
ACC-7060815356,William Taylor,Vertex Bank,Singapore,LOW,3,FALSE,2024-01-01 00:00:00
ACC-9991186975,Jessica Anderson,Core Bank,Germany,LOW,1,FALSE,2024-01-01 00:00:00
ACC-8767287381,Mary Martinez,Apex Bank,Canada,LOW,1,FALSE,2024-01-01 00:00:00
ACC-5205114261,John Johnson,Apex Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-3804250289,Susan Miller,Apex Bank,Canada,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-5714813420,Susan Jones,Apex Bank,Brazil,LOW,2,FALSE,2024-01-01 00:00:00
ACC-1333214493,Patricia Jackson,Horizon Bank,Brazil,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-9233652482,Elizabeth Williams,Core Bank,Canada,LOW,3,FALSE,2024-01-01 00:00:00
ACC-5073517108,Sarah Rodriguez,Horizon Bank,United Kingdom,LOW,1,FALSE,2024-01-01 00:00:00
ACC-8395890432,James Anderson,Vertex Bank,Australia,LOW,2,FALSE,2024-01-01 00:00:00
ACC-3484807555,Patricia Garcia,Apex Bank,United States,LOW,1,FALSE,2024-01-01 00:00:00
ACC-5333388553,Karen Thomas,Horizon Bank,Brazil,LOW,3,FALSE,2024-01-01 00:00:00
ACC-5883423069,Susan Smith,Apex Bank,India,LOW,2,FALSE,2024-01-01 00:00:00
ACC-5777144798,Michael Brown,Horizon Bank,Australia,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-5256333226,Linda Williams,Horizon Bank,United Kingdom,LOW,3,FALSE,2024-01-01 00:00:00
ACC-1553310923,Patricia Taylor,Vertex Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-6571815219,Jessica Rodriguez,Core Bank,Canada,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-7523010188,Thomas Martin,Vertex Bank,France,LOW,4,FALSE,2024-01-01 00:00:00
ACC-7335549228,Karen Taylor,Apex Bank,United Kingdom,LOW,3,FALSE,2024-01-01 00:00:00
ACC-9110774023,Karen Garcia,Apex Bank,Singapore,LOW,2,FALSE,2024-01-01 00:00:00
ACC-2954682278,Charles Martin,Apex Bank,Canada,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-6830904840,Richard Martin,Vertex Bank,Germany,LOW,1,FALSE,2024-01-01 00:00:00
ACC-8141037654,James Jones,Core Bank,Canada,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-3095480474,Charles Thomas,Vertex Bank,Germany,LOW,1,FALSE,2024-01-01 00:00:00
ACC-6355897166,Susan Miller,Core Bank,UAE,LOW,2,FALSE,2024-01-01 00:00:00
ACC-6617297062,Elizabeth Taylor,Horizon Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-7541346810,Patricia Lopez,Vertex Bank,Brazil,LOW,4,FALSE,2024-01-01 00:00:00
ACC-3516886214,Elizabeth Anderson,Apex Bank,UAE,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-1080433124,Barbara Rodriguez,Apex Bank,United Kingdom,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-4382548874,James Garcia,Core Bank,France,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-2688084839,David Taylor,Core Bank,Singapore,LOW,2,FALSE,2024-01-01 00:00:00
ACC-5321852972,Jennifer Lopez,Core Bank,United Kingdom,LOW,3,FALSE,2024-01-01 00:00:00
ACC-8492197202,Michael Wilson,Horizon Bank,Germany,LOW,0,FALSE,2024-01-01 00:00:00
ACC-5600076854,Richard Martin,Apex Bank,United Kingdom,LOW,1,FALSE,2024-01-01 00:00:00
ACC-5801850955,Robert Davis,Horizon Bank,Australia,LOW,1,FALSE,2024-01-01 00:00:00
ACC-7341859781,James Martin,Horizon Bank,United Kingdom,LOW,1,FALSE,2024-01-01 00:00:00
ACC-6249575165,Jennifer Garcia,Apex Bank,India,LOW,3,FALSE,2024-01-01 00:00:00
ACC-1902544078,Mary Martin,Core Bank,France,MEDIUM,4,FALSE,2024-01-01 00:00:00
ACC-2053416380,Susan Williams,Vertex Bank,Brazil,LOW,1,FALSE,2024-01-01 00:00:00
ACC-7222088024,William Miller,Apex Bank,Germany,LOW,1,FALSE,2024-01-01 00:00:00
ACC-9421576035,Patricia Brown,Core Bank,Australia,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-1643854287,Joseph Taylor,Horizon Bank,United States,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-7704080093,Sarah Thomas,Vertex Bank,Brazil,LOW,3,FALSE,2024-01-01 00:00:00
ACC-6050545677,Elizabeth Brown,Horizon Bank,Brazil,LOW,3,FALSE,2024-01-01 00:00:00
ACC-8709709746,Thomas Garcia,Vertex Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-8861950996,Elizabeth Hernandez,Horizon Bank,Canada,LOW,0,FALSE,2024-01-01 00:00:00
ACC-1075918922,Patricia Johnson,Horizon Bank,United Kingdom,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-2336128217,Michael Garcia,Core Bank,United Kingdom,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-1098679712,Jessica Gonzalez,Horizon Bank,Canada,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-4597395209,James Rodriguez,Vertex Bank,India,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-7541859292,Karen Thomas,Vertex Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-1698458092,Robert Garcia,Core Bank,Canada,LOW,1,FALSE,2024-01-01 00:00:00
ACC-4400320629,Linda Rodriguez,Apex Bank,Germany,LOW,3,FALSE,2024-01-01 00:00:00
ACC-5498028758,Mary Jackson,Horizon Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-3840385835,Jennifer Lopez,Horizon Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-7167727139,Michael Jackson,Vertex Bank,Brazil,LOW,3,FALSE,2024-01-01 00:00:00
ACC-9966936232,Linda Jones,Vertex Bank,Australia,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-7045624472,Sarah Lopez,Vertex Bank,UAE,LOW,2,FALSE,2024-01-01 00:00:00
ACC-6494583089,Sarah Anderson,Horizon Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-6833008818,Karen Anderson,Core Bank,United States,LOW,4,FALSE,2024-01-01 00:00:00
ACC-8256825258,Michael Garcia,Vertex Bank,United States,LOW,2,FALSE,2024-01-01 00:00:00
ACC-4248632711,Linda Hernandez,Core Bank,India,LOW,3,FALSE,2024-01-01 00:00:00
ACC-1563791055,Jessica Jackson,Vertex Bank,Singapore,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-2524294920,Jennifer Lopez,Core Bank,Brazil,LOW,0,FALSE,2024-01-01 00:00:00
ACC-9078918443,Mary Taylor,Core Bank,UAE,LOW,0,FALSE,2024-01-01 00:00:00
ACC-6638099425,Charles Wilson,Core Bank,Canada,MEDIUM,4,FALSE,2024-01-01 00:00:00
ACC-3879461213,Patricia Miller,Horizon Bank,Australia,LOW,0,FALSE,2024-01-01 00:00:00
ACC-2449900453,David Hernandez,Vertex Bank,United States,LOW,1,FALSE,2024-01-01 00:00:00
ACC-2779658513,John Moore,Core Bank,France,LOW,3,FALSE,2024-01-01 00:00:00
ACC-4026581736,Sarah Smith,Core Bank,UAE,LOW,0,FALSE,2024-01-01 00:00:00
ACC-7774828596,Charles Jackson,Horizon Bank,Brazil,LOW,3,FALSE,2024-01-01 00:00:00
ACC-4186249180,Thomas Garcia,Apex Bank,UAE,LOW,0,FALSE,2024-01-01 00:00:00
ACC-2606663736,Richard Williams,Vertex Bank,Canada,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-6566251170,Richard Taylor,Apex Bank,Germany,LOW,1,FALSE,2024-01-01 00:00:00
ACC-6846749176,Patricia Garcia,Vertex Bank,Brazil,LOW,2,FALSE,2024-01-01 00:00:00
ACC-8535250804,Mary Brown,Vertex Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-7879326426,James Taylor,Horizon Bank,UAE,LOW,0,FALSE,2024-01-01 00:00:00
ACC-2032713676,Michael Wilson,Horizon Bank,India,LOW,0,FALSE,2024-01-01 00:00:00
ACC-4162819174,Mary Brown,Horizon Bank,United States,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-2850286148,William Martinez,Core Bank,Singapore,LOW,2,FALSE,2024-01-01 00:00:00
ACC-8796836636,Karen Miller,Core Bank,Germany,LOW,3,FALSE,2024-01-01 00:00:00
ACC-7850621462,John Martinez,Core Bank,Canada,LOW,4,FALSE,2024-01-01 00:00:00
ACC-5689110319,Charles Jones,Vertex Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-1001314570,Joseph Davis,Vertex Bank,France,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-5992644247,Thomas Davis,Apex Bank,Brazil,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-7916306302,Barbara Garcia,Horizon Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-9299491491,Susan Moore,Horizon Bank,United States,LOW,1,FALSE,2024-01-01 00:00:00
ACC-1471170932,Sarah Anderson,Core Bank,UAE,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-2814898602,Michael Garcia,Core Bank,Germany,LOW,3,FALSE,2024-01-01 00:00:00
ACC-8969863476,Jessica Brown,Apex Bank,Brazil,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-6091902086,Jessica Hernandez,Core Bank,Canada,LOW,2,FALSE,2024-01-01 00:00:00
ACC-8405470916,John Wilson,Vertex Bank,France,LOW,1,FALSE,2024-01-01 00:00:00
ACC-5855873431,Susan Jackson,Vertex Bank,India,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-6068196134,Joseph Martinez,Apex Bank,India,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-9502206079,Linda Rodriguez,Vertex Bank,Germany,LOW,2,FALSE,2024-01-01 00:00:00
ACC-5857482508,Linda Thomas,Apex Bank,France,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-3496383550,Barbara Jones,Horizon Bank,France,LOW,2,FALSE,2024-01-01 00:00:00
ACC-8865102104,Richard Martin,Horizon Bank,Australia,LOW,0,FALSE,2024-01-01 00:00:00
ACC-8795916106,Jennifer Taylor,Horizon Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-3007266363,Jennifer Moore,Apex Bank,Canada,LOW,0,FALSE,2024-01-01 00:00:00
ACC-2319637347,Thomas Johnson,Apex Bank,Singapore,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-6550800073,Joseph Davis,Vertex Bank,UAE,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-7666183403,William Thomas,Horizon Bank,India,LOW,2,FALSE,2024-01-01 00:00:00
ACC-4670362355,Mary Wilson,Horizon Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-9767185463,Robert Martinez,Horizon Bank,United States,LOW,0,FALSE,2024-01-01 00:00:00
ACC-8346868108,Jessica Hernandez,Apex Bank,United Kingdom,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-1741192934,Susan Johnson,Horizon Bank,Australia,LOW,1,FALSE,2024-01-01 00:00:00
ACC-4362089310,Jennifer Garcia,Vertex Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-5851149517,Karen Brown,Vertex Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-4199646170,Susan Moore,Vertex Bank,France,LOW,6,FALSE,2024-01-01 00:00:00
ACC-7784042100,Thomas Brown,Apex Bank,France,LOW,2,FALSE,2024-01-01 00:00:00
ACC-8984281602,David Lopez,Apex Bank,France,LOW,0,FALSE,2024-01-01 00:00:00
ACC-6110904495,David Martinez,Core Bank,Germany,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-8694160517,Barbara Johnson,Apex Bank,Brazil,LOW,1,FALSE,2024-01-01 00:00:00
ACC-4732424781,Charles Davis,Apex Bank,Canada,LOW,2,FALSE,2024-01-01 00:00:00
ACC-3498048525,Charles Smith,Horizon Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-6440626891,William Jackson,Horizon Bank,Australia,LOW,0,FALSE,2024-01-01 00:00:00
ACC-6782895807,Karen Hernandez,Apex Bank,Germany,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-7947832154,William Jones,Apex Bank,United Kingdom,LOW,1,FALSE,2024-01-01 00:00:00
ACC-8176841712,Elizabeth Jackson,Vertex Bank,United Kingdom,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-9036065120,Joseph Martin,Apex Bank,United Kingdom,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-7578266687,Elizabeth Thomas,Apex Bank,Germany,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-9844244940,Sarah Thomas,Horizon Bank,United States,LOW,3,FALSE,2024-01-01 00:00:00
ACC-8463604550,Mary Miller,Apex Bank,UAE,LOW,3,FALSE,2024-01-01 00:00:00
ACC-9506295219,Barbara Jones,Core Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-6045055114,Linda Rodriguez,Apex Bank,United States,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-3980173928,Karen Jones,Core Bank,UAE,LOW,2,FALSE,2024-01-01 00:00:00
ACC-9586207049,Karen Jackson,Horizon Bank,UAE,LOW,1,TRUE,2024-01-01 00:00:00
ACC-3639933861,William Miller,Vertex Bank,Germany,LOW,2,FALSE,2024-01-01 00:00:00
ACC-7776269622,Barbara Miller,Horizon Bank,Australia,LOW,3,FALSE,2024-01-01 00:00:00
ACC-6517721538,Barbara Martin,Core Bank,UAE,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-3379007334,Richard Martinez,Apex Bank,Canada,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-5383165636,Patricia Martin,Apex Bank,Brazil,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-5154511624,David Lopez,Horizon Bank,Australia,LOW,0,FALSE,2024-01-01 00:00:00
ACC-8946577925,Karen Garcia,Core Bank,India,LOW,3,FALSE,2024-01-01 00:00:00
ACC-4723636070,Linda Williams,Horizon Bank,Singapore,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-8130579003,Thomas Thomas,Vertex Bank,France,LOW,1,FALSE,2024-01-01 00:00:00
ACC-1459333460,Susan Anderson,Vertex Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-3434238420,John Garcia,Apex Bank,Brazil,LOW,2,FALSE,2024-01-01 00:00:00
ACC-1350181068,Sarah Smith,Horizon Bank,Australia,LOW,4,FALSE,2024-01-01 00:00:00
ACC-3927327629,Karen Jones,Apex Bank,Germany,LOW,1,FALSE,2024-01-01 00:00:00
ACC-1731481517,Jennifer Thomas,Vertex Bank,Australia,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-3360280719,Karen Martinez,Vertex Bank,Brazil,LOW,2,FALSE,2024-01-01 00:00:00
ACC-5173331996,Patricia Gonzalez,Vertex Bank,Singapore,LOW,2,FALSE,2024-01-01 00:00:00
ACC-9461128666,Jennifer Taylor,Horizon Bank,Canada,LOW,0,FALSE,2024-01-01 00:00:00
ACC-7071133831,David Lopez,Core Bank,Singapore,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-1144357885,William Gonzalez,Apex Bank,India,LOW,3,FALSE,2024-01-01 00:00:00
ACC-8064529082,Charles Wilson,Apex Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-6709939539,Mary Jackson,Horizon Bank,Brazil,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-2434067492,Charles Smith,Apex Bank,Brazil,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-5056619374,Susan Wilson,Core Bank,Australia,LOW,2,FALSE,2024-01-01 00:00:00
ACC-3397211754,Jennifer Lopez,Core Bank,United States,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-4928793273,David Gonzalez,Horizon Bank,United States,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-4896235038,James Moore,Vertex Bank,India,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-7962553736,Linda Davis,Apex Bank,Brazil,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-5119741634,Joseph Jackson,Apex Bank,France,LOW,1,FALSE,2024-01-01 00:00:00
ACC-3829072702,Richard Miller,Vertex Bank,Canada,LOW,2,FALSE,2024-01-01 00:00:00
ACC-7971542212,Mary Smith,Core Bank,Canada,LOW,5,FALSE,2024-01-01 00:00:00
ACC-3564224169,Jessica Anderson,Apex Bank,United States,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-5743958212,Thomas Jackson,Apex Bank,UAE,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-5017289197,Barbara Anderson,Vertex Bank,Brazil,LOW,2,FALSE,2024-01-01 00:00:00
ACC-8445759496,Barbara Garcia,Apex Bank,United Kingdom,LOW,2,FALSE,2024-01-01 00:00:00
ACC-2657468201,David Garcia,Horizon Bank,Canada,LOW,0,FALSE,2024-01-01 00:00:00
ACC-2167455770,Karen Gonzalez,Horizon Bank,United States,LOW,2,FALSE,2024-01-01 00:00:00
ACC-5803014328,Elizabeth Rodriguez,Apex Bank,Canada,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-6442964992,John Taylor,Apex Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-9530806447,Michael Thomas,Horizon Bank,United States,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-4389254613,Thomas Rodriguez,Horizon Bank,Canada,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-7320473458,Charles Martinez,Apex Bank,Canada,MEDIUM,5,FALSE,2024-01-01 00:00:00
ACC-6092506272,Richard Rodriguez,Horizon Bank,Brazil,LOW,1,FALSE,2024-01-01 00:00:00
ACC-8309775846,Elizabeth Williams,Apex Bank,United States,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-3289625313,Robert Smith,Vertex Bank,Singapore,LOW,1,FALSE,2024-01-01 00:00:00
ACC-7445418953,Linda Martin,Horizon Bank,United States,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-8199116560,John Wilson,Vertex Bank,United States,LOW,2,FALSE,2024-01-01 00:00:00
ACC-7718083937,David Hernandez,Vertex Bank,Brazil,LOW,1,FALSE,2024-01-01 00:00:00
ACC-5120855458,Thomas Jones,Apex Bank,India,LOW,3,FALSE,2024-01-01 00:00:00
ACC-9303469926,Susan Brown,Apex Bank,Brazil,LOW,3,FALSE,2024-01-01 00:00:00
ACC-2474339977,Patricia Davis,Core Bank,Canada,LOW,4,FALSE,2024-01-01 00:00:00
ACC-4792716198,Sarah Gonzalez,Vertex Bank,France,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-2971250054,David Smith,Horizon Bank,United Kingdom,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-3213169358,Richard Taylor,Horizon Bank,France,LOW,0,FALSE,2024-01-01 00:00:00
ACC-4661450332,Jennifer Jackson,Core Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-2647952794,Linda Williams,Horizon Bank,Germany,LOW,1,FALSE,2024-01-01 00:00:00
ACC-8962251213,Barbara Smith,Apex Bank,UAE,LOW,3,FALSE,2024-01-01 00:00:00
ACC-3898573786,Richard Rodriguez,Vertex Bank,Germany,LOW,4,FALSE,2024-01-01 00:00:00
ACC-1816388572,Michael Jones,Vertex Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-2700576712,Susan Johnson,Vertex Bank,United Kingdom,LOW,0,FALSE,2024-01-01 00:00:00
ACC-7558150077,Sarah Wilson,Horizon Bank,Canada,LOW,2,FALSE,2024-01-01 00:00:00
ACC-8920901124,Joseph Taylor,Apex Bank,Germany,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-7613194096,Jennifer Brown,Apex Bank,United States,LOW,0,FALSE,2024-01-01 00:00:00
ACC-4589619692,Charles Miller,Vertex Bank,Australia,LOW,2,FALSE,2024-01-01 00:00:00
ACC-6634906808,Karen Smith,Horizon Bank,Brazil,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-5445829316,John Johnson,Apex Bank,Germany,LOW,3,FALSE,2024-01-01 00:00:00
ACC-4042073063,Jessica Martinez,Horizon Bank,Canada,LOW,0,FALSE,2024-01-01 00:00:00
ACC-6543000311,Susan Thomas,Apex Bank,Germany,LOW,4,FALSE,2024-01-01 00:00:00
ACC-7560276540,Linda Miller,Horizon Bank,India,LOW,3,FALSE,2024-01-01 00:00:00
ACC-5297904000,William Williams,Horizon Bank,UAE,LOW,0,FALSE,2024-01-01 00:00:00
ACC-9037200899,Joseph Brown,Vertex Bank,UAE,LOW,1,FALSE,2024-01-01 00:00:00
ACC-7988801666,Patricia Martin,Core Bank,India,LOW,2,FALSE,2024-01-01 00:00:00
ACC-5390191227,William Martin,Vertex Bank,Germany,LOW,5,FALSE,2024-01-01 00:00:00
ACC-8721162349,Thomas Garcia,Vertex Bank,Singapore,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-2942666176,Michael Johnson,Apex Bank,Singapore,LOW,2,FALSE,2024-01-01 00:00:00
ACC-6558058264,John Brown,Vertex Bank,Germany,MEDIUM,1,FALSE,2024-01-01 00:00:00
ACC-7032878450,Michael Jones,Apex Bank,United States,MEDIUM,3,FALSE,2024-01-01 00:00:00
ACC-1811522654,Jessica Brown,Apex Bank,India,LOW,5,FALSE,2024-01-01 00:00:00
ACC-4835031691,David Gonzalez,Core Bank,Canada,LOW,1,FALSE,2024-01-01 00:00:00
ACC-4320711098,Linda Martinez,Vertex Bank,India,LOW,1,FALSE,2024-01-01 00:00:00
ACC-5029798519,Sarah Hernandez,Apex Bank,Germany,LOW,1,FALSE,2024-01-01 00:00:00
ACC-2772108088,Richard Anderson,Apex Bank,Singapore,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-5616577899,Robert Garcia,Vertex Bank,United States,LOW,0,FALSE,2024-01-01 00:00:00
ACC-3347224323,Michael Lopez,Core Bank,Canada,MEDIUM,2,FALSE,2024-01-01 00:00:00
ACC-1358973130,David Garcia,Horizon Bank,France,MEDIUM,0,FALSE,2024-01-01 00:00:00
ACC-4753862263,Karen Martinez,Horizon Bank,Germany,LOW,1,FALSE,2024-01-01 00:00:00
ACC-4949476353,Karen Lopez,Core Bank,Germany,LOW,3,FALSE,2024-01-01 00:00:00
