beneficiary_id,receiver_account,receiver_name,bank_name,country,risk_rating,fraud_link_count,sanction_match_flag,created_at
BENE_0155d90fab5643a682e619234d17e6e9,GB73BLZK83802084137126,Laura Yoder,Delgado PLC Bank,Barbados,High,0,False,2025-09-05 22:06:25.062319
BENE_2fd3bc97dcca4b92b220e4a078174cc9,GB09QQVB82720349206090,Patrick Chambers,Hall PLC Bank,Mali,Low,0,False,2024-10-13 22:06:25.062319
BENE_0b2b4f91985d4f31bf3e4f551a4ad946,GB16GRYU14643007221537,Kimberly Vance,Erickson and Sons Bank,Central African Republic,Medium,0,False,2024-12-07 22:06:25.062319
BENE_970f1e959a1149919aa7dfaec4e6ec93,GB11JVNA69715461241034,Dr. Gabriella Mckee,Wiggins-Palmer Bank,Paraguay,Low,0,False,2023-10-13 22:06:25.062822
BENE_31b73e642b154ddd9ca9e151a716dada,GB43OGPX12849371763833,Leah Johnson,Reyes PLC Bank,Azerbaijan,Medium,0,False,2025-09-17 22:06:25.062822
BENE_a09bac2c6ede41f0ad7a99547422f2e1,GB96CQAN04498259564052,Ricky Ramirez,King-Montgomery Bank,Myanmar,Low,1,False,2023-09-30 22:06:25.062822
BENE_fdc926d8c24c47439b00a788500383ca,GB87WZXJ06338771010413,Desiree Garcia,Spears Inc Bank,Sri Lanka,Low,1,False,2025-01-29 22:06:25.063828
BENE_c808ed6d337441bbb0adcb57ead4a8ef,GB73SEOY95070769685150,Timothy Hernandez,Greene-Morgan Bank,Cuba,High,0,False,2024-03-04 22:06:25.063828
BENE_e77f7cfd59a842d5aa3d2b905901f0fd,GB76JDBM54436677700617,Alfred Peterson,Garza Ltd Bank,Cuba,Medium,0,False,2025-05-21 22:06:25.063828
BENE_39d90efb22ab4c449c66a95a77220ff5,GB36DULA35088962278856,Lindsay Guzman,Hess-Clay Bank,Guyana,High,0,False,2024-04-21 22:06:25.063828
BENE_6f0b2c50b4f24fcca6f5ce699a0eb02e,GB20JRAG80416354745429,Patrick Cooper,Griffith Ltd Bank,Samoa,Low,0,False,2024-08-13 22:06:25.064833
BENE_10117dbcf91d4190975cea0699a06f55,GB87XOQI24964034765151,Timothy Henry,"Valenzuela, Hamilton and Bowman Bank",Kiribati,Low,0,False,2026-02-13 22:06:25.064833
BENE_d5cdb81bdd88486dab72b847e3e28c58,GB91THRL02949209969753,Jessica Wagner,Rios-Johns Bank,Albania,Low,0,False,2024-09-03 22:06:25.064833
BENE_8e1bab66cdf94a13b7dd8ec31ecb104a,GB41BCNJ65141244568082,Matthew Ware,"Chandler, Juarez and Vaughn Bank",Tanzania,Low,0,False,2024-10-29 22:06:25.065833
BENE_8f5c1b63d9404ec8ad06ab1e8ed247d1,GB38BUVG53932100804527,John Robinson,Kim and Sons Bank,Antigua and Barbuda,Medium,0,False,2024-07-08 22:06:25.065833
BENE_0ee6824b0d414b94adfef212a91a6939,GB10SEIZ90889478729914,Sarah Saunders,"Nelson, Sanchez and Rivera Bank",Saudi Arabia,Low,1,False,2023-12-24 22:06:25.066337
BENE_1a45617ba73f400098390793470e3a3f,GB15RCWT05176948778889,Jesus Maldonado,Carlson PLC Bank,Falkland Islands (Malvinas),High,1,False,2024-10-24 22:06:25.066337
BENE_f382ccf465a94e708b1525b172ef403b,GB97CIJI24179421661978,Justin Mitchell,Dawson Ltd Bank,Samoa,Low,0,False,2024-05-31 22:06:25.066337
BENE_0c60b3074933430dadfa26f10e47d4aa,GB14UDAI62292481989091,Matthew Barrett,Hensley-Mcdaniel Bank,Seychelles,Medium,0,False,2024-01-21 22:06:25.066337
BENE_6cf30d4f320c49438834c10f94a20746,GB41XEPR57367717415715,Brian Preston,Lawrence-Butler Bank,Anguilla,High,0,False,2024-02-12 22:06:25.067342
BENE_7922f04a9a9641b0b7caff5fa96d5c7a,GB48LNSP20700438085591,Lisa Mcbride,"Spence, Harrison and Zimmerman Bank",Mozambique,High,0,False,2024-06-17 22:06:25.067342
BENE_a8c3ed62c93a4abd832d3313f12cc176,GB54LHAB65711688322165,Cassandra Jacobs,Walsh-Chavez Bank,Turks and Caicos Islands,Low,0,False,2023-11-08 22:06:25.067342
BENE_06aee70468f9489e9229f532704f7c6f,GB13GQPB88261925710595,Kyle Alexander,"Williams, Figueroa and Schmidt Bank",Tunisia,Low,0,False,2026-02-17 22:06:25.068343
BENE_ad6154cf0ddf41e8a91e46f9db752d26,GB60VBKC43723172966118,Jennifer Mclean,Mcpherson-Baird Bank,Namibia,Low,1,False,2024-12-05 22:06:25.068343
BENE_a0ff351691b9423f8a3d153beb88e21c,GB86FXYA27154475063099,Latasha Hansen DDS,"Cisneros, Taylor and Baird Bank",Malawi,Low,0,False,2025-08-15 22:06:25.068343
BENE_28589aa1bfbf44a296c5fc31a7a64bb7,GB76TUCP57110716429256,Bryce Nguyen,Browning-Beasley Bank,Bouvet Island (Bouvetoya),Medium,1,False,2023-09-15 22:06:25.069342
BENE_1464dafbf2f84ac4accc4b950e9ed3ae,GB96QIXA87081193090688,Denise Roman,"Hodges, Warren and Hines Bank",Anguilla,High,0,False,2025-07-23 22:06:25.069342
BENE_c19d93ab94de4e9d99df2746a7c9e3b3,GB32KTIB58131509697986,Megan Kim,"Johnson, Wells and Rogers Bank",Azerbaijan,Low,0,False,2025-03-01 22:06:25.069342
BENE_2dd190a561de45cda39825c11bc073ff,GB37KFUA05483458225977,Pam Davis,Larson Group Bank,Reunion,Low,0,False,2025-03-02 22:06:25.069342
BENE_c30d30da589f42b5970c607b1a90b175,GB02IWWE77116582730857,Deborah Klein,Kelly-Reed Bank,Moldova,Low,0,False,2024-08-09 22:06:25.070342
BENE_b3f694fd513d41398d9b860432b7b910,GB31UVHU08393989723246,Jennifer Barber,Smith and Sons Bank,Bermuda,Low,0,False,2026-01-08 22:06:25.070342
BENE_7393c80978f34d17b9a2fe52d264293b,GB31AXZY21722821167656,Elizabeth Ramos,Parker-Gibson Bank,Mauritania,Low,0,False,2024-11-08 22:06:25.070342
BENE_4d193d4618eb439da1dc40288a362ced,GB70RVMA91577252146059,Kathleen Brown,"Ellis, Webb and Rivera Bank",Turks and Caicos Islands,Low,0,False,2025-10-19 22:06:25.070342
BENE_2456e2c2ddb14b80be391b73be477856,GB95VEUS58203886642760,Robert Santos,Krueger-Jackson Bank,Malawi,Low,0,False,2025-12-04 22:06:25.070342
BENE_6afdd614c99741a19817decf401ddcd9,GB34ELCT16248499047301,David Vega,Webster and Sons Bank,Gibraltar,Medium,0,False,2024-01-06 22:06:25.071848
BENE_b66ce5490632492ca7cffea949502cbc,GB39CNAA34560628846664,Kristi Jenkins,Hahn-Thomas Bank,Antigua and Barbuda,High,0,False,2024-06-18 22:06:25.071848
BENE_482eb1b680f84a6ca19628918568b31c,GB02AARY54988810158966,Betty Lee,White and Sons Bank,Australia,Low,0,False,2025-01-04 22:06:25.072391
BENE_7ce693ea6cd944f086dd4a6a0ab05f0c,GB17UPBY14280475934933,John Cohen,Miller LLC Bank,Mali,Low,0,False,2024-06-17 22:06:25.072391
BENE_d402397f2ea7438ebf6b5a4a45f8f1be,GB28SPBL24626287186332,Amanda Kelly,"Robbins, Chapman and Morris Bank",Guadeloupe,Low,0,False,2026-02-01 22:06:25.072391
BENE_6a076ab06b1540f88eec1f3e0067507b,GB42LRUV06740745852340,Carol Johnson,Wallace-Williams Bank,Norway,High,0,False,2023-09-21 22:06:25.072391
BENE_c5bc5ed2eac842c7b52fb7eb39631a42,GB69NVQS48946724705191,Stacey Dorsey,Garcia LLC Bank,Angola,Low,0,False,2025-03-11 22:06:25.073395
BENE_ad8fb41df480401382452d8e20fdbeac,GB98QOAJ08178242060326,Christopher Hill,Moore-Mccoy Bank,Tonga,Medium,1,False,2024-01-01 22:06:25.073395
BENE_57e435cb1cfe46a49171488f14ffb0aa,GB12ZBMI91512863539242,Michelle Donovan,Cameron-Barrett Bank,Poland,Low,0,False,2025-12-14 22:06:25.073395
BENE_95cb2072c8ef4011ad8115027952d953,GB23PUPL89809392507089,Maria Fields,"Floyd, Smith and Williams Bank",Nepal,High,0,False,2025-11-04 22:06:25.074397
BENE_b30d4ad778d244cbb1c3cf8877da0227,GB75HPBU73341628857413,Bailey Allen,Wise-Gonzalez Bank,Liechtenstein,High,0,False,2025-08-11 22:06:25.074397
BENE_0fcf8e247fc9417d81c1a13627550d03,GB33LIUG83141472941035,Sarah Diaz,Romero LLC Bank,Turkmenistan,Low,0,False,2023-12-09 22:06:25.074397
BENE_152345210d494a10acba8755129fa291,GB38LFRD37294681165354,Michael Dean,"Peters, Rodriguez and Hudson Bank",Angola,Low,0,False,2025-12-23 22:06:25.075395
BENE_8124fe32f15d4c17a2bd62bd7104060b,GB28EDFQ26323654540409,Krista Hernandez,Wells PLC Bank,Cape Verde,Low,0,False,2023-12-08 22:06:25.075395
BENE_1fb74ae6d8304f9fb5b443b83f3ac721,GB09JUJB82025135130667,Elizabeth Schultz,Giles-Martinez Bank,Puerto Rico,Low,0,False,2026-02-05 22:06:25.075900
BENE_c4b9c0aa0a8c4469b51c54e87242b2e4,GB64YMQI19937043930525,Yvonne Allen,"Wilson, Morales and Carter Bank",Mali,High,1,False,2024-05-05 22:06:25.075900
BENE_56ea758ea7f14c01bae540e4c58c2322,GB23ADIF84988978886006,Adam Morris,Washington-Serrano Bank,Chile,High,0,False,2025-03-18 22:06:25.076479
BENE_c015262b56c74d1eaa8dd0677fcef0ad,GB45FOQF20759072775561,Sean King,Pineda-Garcia Bank,Morocco,Medium,0,False,2024-07-08 22:06:25.077016
BENE_b2e9b462341a456692dadfe2f4cc1f75,GB80CPPL48751724318021,Kelly Carson,"Le, Mills and Green Bank",Jamaica,Low,0,False,2025-03-23 22:06:25.077016
BENE_6f195c3cb899427ab43ec1c28ba19342,GB75UURI03063439884776,Patricia Mclean,Booth-Riddle Bank,Paraguay,High,0,False,2025-06-20 22:06:25.077541
BENE_3da9838be39848df9443fb689c4c2dc2,GB03KSRN63164940000835,Cameron Miller DVM,Bailey-Hall Bank,Djibouti,Medium,1,False,2025-10-21 22:06:25.078066
BENE_43f4c7100b254841ad8437a36e58dd38,GB69ERHY33379078340200,Stephen Villegas,"Mcconnell, Smith and Bowen Bank",Saint Lucia,High,0,False,2025-11-15 22:06:25.078066
BENE_11110980a666408480dc068cff5de9df,GB11ZKPE43746819834720,Lorraine Cole,Carpenter Inc Bank,French Guiana,Low,0,False,2024-01-06 22:06:25.078594
BENE_4d85ecab6de449d899d4d867ef938acd,GB82ZAPQ53903323160213,Robert Alvarado,"Howell, Lawson and Reid Bank",Jamaica,Low,0,False,2023-12-10 22:06:25.078594
BENE_9573b4645d784bba802a9206e7fb1198,GB21TPSX61097011309163,Phillip Collins,Reeves-Hall Bank,Haiti,Low,0,False,2024-01-08 22:06:25.079130
BENE_ac8fd8ae5a964c7789b176da18014fef,GB38VOIY74697255220134,Brittney Ramos,Callahan PLC Bank,Nicaragua,Low,0,False,2025-01-15 22:06:25.079663
BENE_90245a535e7c4f329b425f2870848498,GB23OFPR35017098458930,Donna Prince,Ray LLC Bank,Hong Kong,High,1,False,2025-06-07 22:06:25.080233
BENE_780c9ceb66474bfb82dd338f47f298fd,GB95NPCM26592687310559,Susan Rogers,King-Rodriguez Bank,Congo,Medium,0,False,2023-10-05 22:06:25.080233
BENE_dce44003951148ae991b04c1d70b7944,GB78UKEB71587815539589,Amanda Johnson,"Maldonado, Atkinson and White Bank",Svalbard & Jan Mayen Islands,Medium,0,False,2024-12-21 22:06:25.080765
BENE_5fa4b4a3ba174ba5a099cfb458740925,GB55UXQA72419478425749,Michael Ruiz,"Solis, Gonzales and Watson Bank",Serbia,High,1,False,2025-06-12 22:06:25.081295
BENE_19f8c94de78e4ad2a2f91967bded6c6a,GB70UJQR59158011621878,Sarah Sanchez,"Pierce, Garcia and Hopkins Bank",Guatemala,High,1,False,2024-08-01 22:06:25.081295
BENE_2a7715a54d9b42b8a2b2a6aa98fbfe1c,GB82VFVP94977901681993,Paul Byrd,"Black, Johnson and Fletcher Bank",Luxembourg,Medium,0,False,2024-11-29 22:06:25.081813
BENE_baf6a3794cf149aaba09d4332e0d8f80,GB13JEDJ52026617865282,Ethan Walton,"Thomas, White and Dunn Bank",French Guiana,Low,0,False,2026-01-05 22:06:25.081813
BENE_eb836af15e2b4ccca7ff705ec6327209,GB38KAWH04918454484235,Sharon Jones,"Gonzalez, Davis and Smith Bank",Venezuela,High,1,False,2024-05-14 22:06:25.081813
BENE_4e27f74ac2cd4847b136ffa60185e46a,GB94TTPJ29239933923603,Ashley Ortiz,Ramirez and Sons Bank,Vietnam,High,0,False,2025-11-28 22:06:25.082818
BENE_79ab4d469a154aafafa92fe6d704d604,GB59EMPB33087809174987,Robert Avery,Clark-Barnes Bank,Norfolk Island,Low,1,False,2024-08-28 22:06:25.083322
BENE_baa88521453144ecbc4edd50a9774079,GB32DJGL18702804167456,Jacqueline Cooper,Harrison PLC Bank,Hong Kong,Medium,0,False,2024-11-21 22:06:25.083322
BENE_4eb5fd166343468e9bb5cdd0b9e48b61,GB12VSLQ45906509045786,Ariel Valdez,"Moore, Monroe and Khan Bank",Christmas Island,Low,0,False,2025-05-20 22:06:25.083849
BENE_86b3a148d5354aaca61a8a51f9e6cd38,GB53OBZB16442593544823,William Clark,Scott Ltd Bank,Eritrea,Low,1,False,2024-02-02 22:06:25.083849
BENE_e58e7371ccdc463c818a9939d07afa19,GB21AXCI66505713510961,Maria Proctor,"Ortega, Wheeler and Smith Bank",Croatia,Low,0,False,2025-06-22 22:06:25.084375
BENE_1819fe4f4339412ca03a94d343ebee9e,GB74QWAN26709506883569,Austin Mckee,Reeves-Roberts Bank,Montenegro,High,0,False,2025-05-29 22:06:25.084375
BENE_4dccbcb246e94a9a9325d06a8670cbac,GB45PXSD11446330987173,Keith Zimmerman,Morris-Irwin Bank,Holy See (Vatican City State),Medium,0,False,2024-10-23 22:06:25.084900
BENE_5c6349ebb39640fc81f4b836c3ee34a2,GB17LQRX62602709086322,Laura Wyatt,Snyder-Romero Bank,Saudi Arabia,Low,1,False,2025-03-14 22:06:25.085419
BENE_f6bca4f092ff43b7888cae8922510a27,GB82INMB63790496142004,Elizabeth Jones,Lynch Inc Bank,Dominica,High,0,False,2025-01-22 22:06:25.085419
BENE_93c3e6346fd0432e98da5ef97503e2f7,GB02GBIL18737631597094,Craig Smith,"Rice, Martin and Green Bank",Lithuania,Low,1,False,2024-03-18 22:06:25.085951
BENE_3523face1c7249b8bd71c4c99a822ebd,GB23VEJY83707899720355,Donald Scott,Mckenzie Group Bank,Syrian Arab Republic,Low,0,False,2023-10-30 22:06:25.085951
BENE_3319b5773085440f8f5653dee48afb4f,GB44LAFL93029412553904,Allison Hines,Smith Ltd Bank,Norway,Low,0,False,2024-11-06 22:06:25.086461
BENE_6fc47e9573634629822cd4b165d44b4c,GB20WNSE04890887968834,Samantha Macdonald,Jacobs Inc Bank,Bahamas,Medium,1,False,2025-11-01 22:06:25.086461
BENE_d39ac159757341c9a0eafc54f0ce1c16,GB94GYEI37052954384220,Louis Lee,Thornton-Ayers Bank,Libyan Arab Jamahiriya,High,1,False,2025-08-24 22:06:25.086987
BENE_2d908f1fa199407aac886699f0cd8c1f,GB56IDUD97065351239174,Kayla Barrett,Nguyen-Anderson Bank,China,Low,0,False,2026-02-25 22:06:25.086987
BENE_ebd10bc239f4484ea0abb8fbf46f875e,GB95UDBZ42247049403538,Kim Stewart,Johnson Ltd Bank,Ethiopia,Medium,1,False,2024-04-25 22:06:25.087509
BENE_8513e3ed0a1d421194c1d203071395e6,GB26TOLW77759599230695,David Stone,"Phillips, Edwards and Greer Bank",Lithuania,Medium,0,False,2025-02-18 22:06:25.087509
BENE_9f8198e46c464cb58382e54c3115b93b,GB59ZACM23374803640561,Mary Kennedy,Armstrong-Davis Bank,Comoros,Medium,0,False,2025-03-18 22:06:25.087509
BENE_1c14bd22df8b432cb2b36faf136d8304,GB66ZHPR49960387509827,Robert Collins,Mosley and Sons Bank,Portugal,High,0,False,2026-02-22 22:06:25.087509
BENE_d7009a26e7de47318fa6c7a9c45eb242,GB10KEQU58941307794371,Willie Gray,Allen LLC Bank,Cocos (Keeling) Islands,Low,0,False,2024-10-15 22:06:25.088515
BENE_6416f59f71ce49b88146ffbe2cfbba0a,GB78USGH51842278500644,Lisa Cross,Palmer-Anderson Bank,Tokelau,Low,1,False,2024-05-01 22:06:25.088515
BENE_d2c62d0749674f9f86799868ce62bfe7,GB23LUJR23692908480023,Holly Hampton,"Diaz, Kaiser and Cruz Bank",Hungary,Low,0,False,2025-08-06 22:06:25.088515
BENE_8da1cdedee4e46bdad0740225dcbf6c3,GB13XURV95983784729985,Sara Thompson,Alvarado Group Bank,Bulgaria,Medium,0,False,2023-11-12 22:06:25.089514
BENE_ce30d6edadb940a0944826582e4ad42e,GB61JJHP42806012825786,Andrew Rivera,Hughes Inc Bank,Iceland,Low,1,False,2025-03-20 22:06:25.089514
BENE_677f945c10594eb098835432479ed98c,GB63PRSZ85904031328222,Ashlee Frey,Smith Inc Bank,Jersey,Low,0,False,2024-12-12 22:06:25.090083
BENE_a1a772da8fbd42fd9f761a86e0799315,GB81XKII86594486759701,James Chang,"Morris, Smith and Torres Bank",Cameroon,Medium,1,False,2023-09-27 22:06:25.090083
BENE_ed45b9c30b65429998e31905d9d04dfc,GB26LZOK73634593605514,Sarah Rodriguez,"Perry, Shaw and Dunlap Bank",Djibouti,High,0,False,2024-02-06 22:06:25.090083
BENE_dc4f52a6457a4034bd5b71a44cdb3ff6,GB87SAFG83408855954949,Shelly Beasley,Stout Ltd Bank,Saint Barthelemy,Low,1,False,2026-01-15 22:06:25.090083
BENE_7832685d5eca433883b7628679db6adf,GB15DIWT13566613467563,Amber Torres,Rodriguez-Johnson Bank,Vietnam,Medium,1,False,2025-11-20 22:06:25.090083
BENE_b77bd3e5f8d34a6086e8b08127daead9,GB95JDYD63653092954934,Brandon Gates,Turner Inc Bank,Botswana,Low,0,False,2023-09-21 22:06:25.090083
BENE_97614cbf4c574d3e95fb469d83f0e086,GB96WKSZ32984353882546,Kimberly Rivera,Rodriguez Inc Bank,El Salvador,Low,0,False,2024-02-10 22:06:25.091600
BENE_c7a683cec25b4cf4912fabefdbe038fb,GB73PNOI85684996802956,Travis Lambert,Lee PLC Bank,Antigua and Barbuda,High,0,False,2025-05-15 22:06:25.091600
BENE_e9aa16f0a87f4c2d9c5b69999b6c4eeb,GB82YNOT27712802415890,William Taylor,"Miller, Downs and Garcia Bank",Singapore,High,0,False,2024-04-24 22:06:25.091600
BENE_f4d76d8670214ea59dbe415c86719b69,GB33MCJF15684415398797,John Fitzpatrick,Payne-Owens Bank,Cote d'Ivoire,High,0,False,2024-10-02 22:06:25.092606
BENE_8e42f72b6dc64fc6b1a56eb7b80a19c6,GB75SUVU62809787667266,Shane Stewart,"Marshall, Michael and Alexander Bank",Tajikistan,High,1,False,2025-08-23 22:06:25.092606
BENE_64314fc7ce8f43c4bccc53c6cd9cfefe,GB23MOYH30861012095048,Jacqueline Lee,"Fry, Khan and Reyes Bank",Uganda,Medium,1,False,2024-03-07 22:06:25.093109
BENE_de094ab9a1a6493788dd9dbb30912017,GB07WLUH90567550213206,Mary Arnold,"Soto, Jones and West Bank",Lithuania,Medium,0,False,2024-02-04 22:06:25.093614
BENE_48cc543047f54f7d9ed561c342327a89,GB69BNBS97722044250503,James Reed,White-Smith Bank,Cyprus,Medium,1,False,2024-12-17 22:06:25.093614
BENE_ff9d5a7724ee42539f2539fb89afdf2e,GB06FIJL58058053491191,Michele Montes,Johnson-Hayden Bank,Greece,Low,0,False,2024-01-13 22:06:25.093614
BENE_fed42aed4432427dae856675843dd54c,GB36VXBB86380205290944,Anthony Peterson,"Hill, Kim and Ellis Bank",Latvia,High,0,False,2025-12-23 22:06:25.094619
BENE_445e89b054df44f591b947262ad8c86c,GB82LUIB02381362850490,Teresa Anderson,Mendoza-Becker Bank,Guinea,High,0,False,2025-07-05 22:06:25.094619
BENE_4491a7e3b3d244308b49132055dcfadc,GB35XVAL68368757676279,Cynthia Harris,Anderson Ltd Bank,Italy,Medium,0,False,2024-02-17 22:06:25.094619
BENE_3eddb586af9c4fc8a6b2c08742dd1266,GB68MOFE78246583203234,Larry Freeman,Williams-Figueroa Bank,Chad,High,0,False,2024-12-28 22:06:25.094619
BENE_b62f4b2f92ea463aae2d03ae4fbdfc65,GB06NFME14187628391771,Grant Carney,Rose-Lara Bank,Jersey,Medium,0,False,2025-12-07 22:06:25.095620
BENE_b47fb10d516e488d8d28d9e049b37630,GB05RKPH75717824022614,Drew Mann,Wright PLC Bank,Japan,Low,0,False,2024-03-01 22:06:25.096619
BENE_e16b8ebc1cc84894beb02927a93bbb78,GB24BSIR52356114523251,Wendy Mosley,"Love, Orr and Martinez Bank",Timor-Leste,Low,0,False,2025-04-14 22:06:25.096619
BENE_db3dd9da59684ee7a22061c05938484c,GB08YCLR57798929650909,Tricia Huff,"Hernandez, Moody and Allen Bank",Korea,Low,0,False,2024-11-14 22:06:25.097123
BENE_980c9e0ffb734faa8e9c808c8583bdcc,GB18CQIP07225307515848,Daniel Gill,Ford-Ortega Bank,Liberia,Low,0,False,2023-10-02 22:06:25.097123
BENE_11488d943e784b6499b4cf07b9523185,GB89HXIX35780090415424,Henry Gonzalez,Stewart-Briggs Bank,Aruba,Low,0,False,2024-02-25 22:06:25.097123
BENE_5db4e52bb2fb425cac0f0e0f1da0b336,GB68TNOG83587780138522,Christina Mason,Clay PLC Bank,Papua New Guinea,Medium,0,False,2024-12-27 22:06:25.098127
BENE_8864103777a04c9fae262e0cc71c82d6,GB41WVPS88037060964558,Anna Greene,"Powers, Guzman and Ross Bank",Svalbard & Jan Mayen Islands,High,0,False,2025-02-22 22:06:25.098127
BENE_025936a39d934c339d7b19758175fc41,GB85OVGS79666271391583,Christopher Forbes,Holt-Williamson Bank,Ecuador,Medium,0,False,2024-02-09 22:06:25.098127
BENE_1c63f632159344a1a310358a66ef5152,GB46KGUP45572841520837,Elizabeth Williams,"Francis, Perkins and Moreno Bank",Portugal,High,1,False,2026-02-22 22:06:25.099128
BENE_fc1008b40202420784ea3535aac2d23c,GB26OKXK53008252971825,Jocelyn Mckee,"Kelly, Sullivan and Ramirez Bank",French Polynesia,High,0,False,2024-07-19 22:06:25.099128
BENE_26d52e9480144239a19f5da79d2a1a2f,GB55GRQQ30758978114180,Dan Rodriguez,Lam-Meyers Bank,Romania,Low,1,False,2024-03-29 22:06:25.099128
BENE_a4fb39f1faff471c9ddf563cf2ab21f1,GB59ENKB55002445878824,Amy Gomez,Robertson-Nguyen Bank,North Macedonia,Medium,0,False,2024-12-06 22:06:25.100128
BENE_ae35f3741621494fb9720ca7f024d567,GB97UUNJ81677726074595,Beth Mullins,Tyler-Jenkins Bank,Bhutan,High,1,False,2024-01-22 22:06:25.100128
BENE_9a6b22db78d54475a90947f78240e6b1,GB66BXZS10777266447395,Shannon Stephenson,Price Group Bank,Jamaica,Medium,1,False,2024-02-24 22:06:25.100128
BENE_4a2f0482cb9944b5bc026eac0f1a3cf5,GB34KIVH95069460049874,Jordan Kennedy,"Hampton, Cherry and Kennedy Bank",Ukraine,High,0,False,2024-10-25 22:06:25.100128
BENE_8e2455ad42f0436bbd1bc5636cd8aa22,GB55XBLG40435826074693,Amber Blair,Torres Inc Bank,Chile,Low,0,False,2025-10-24 22:06:25.100128
BENE_77878e1e60554353b1465b2b1a7d25ad,GB02MLFR08465574381784,Edwards-Thompson,Blankenship Ltd Bank,Philippines,Critical,6,True,2024-12-10 22:06:25.100128
BENE_a2b768476cb04c3e8f36ce12494fea40,GB22UGGI64468128845673,Tanya Snyder,Pacheco-Wright Bank,Jamaica,Medium,0,False,2025-12-19 22:06:25.101632
BENE_d68fad56636a492a8c0ce00d3613dd15,GB61MHAW46279046980445,Amanda Acosta,"Savage, Smith and Palmer Bank",Liberia,Low,0,False,2024-07-23 22:06:25.101632
BENE_60b5acef488e4e4e9f2d684b93417754,GB12YROW90245884225680,Mrs. Stacey Smith,Moreno-Browning Bank,Qatar,High,0,False,2024-07-02 22:06:25.101632
BENE_9c36e19bccd64deda475eed52d4fd8ac,GB78HTGX13481988778415,Brandon Collins,"Reese, Flores and Riley Bank",Saint Vincent and the Grenadines,High,0,False,2024-11-07 22:06:25.102637
BENE_a3e4d4c5450c4e2d902b3cec45f29fe4,GB26JVUZ26336451967649,Gregory Brown,"Johnson, Ballard and Roman Bank",Guatemala,Medium,0,False,2025-09-12 22:06:25.102637
BENE_787cacd38a204715a50516f2cda609ba,GB26YZBQ81746138789282,"Carroll, Sullivan and Bass",Edwards LLC Bank,Antigua and Barbuda,Critical,4,True,2024-03-23 22:06:25.102637
BENE_0630da1139494f47869ef6f29353db8b,GB63IQZL00949060000976,Jessica Bernard,"Zimmerman, Diaz and Barrett Bank",Kyrgyz Republic,Low,1,False,2023-12-20 22:06:25.102637
BENE_eb1f9ea52d7d4047ae8fa9e552b92950,GB51HTRX22493277315729,Jacqueline Griffin,"Hernandez, Hahn and Cherry Bank",American Samoa,High,0,False,2026-01-25 22:06:25.103638
BENE_902d1c77799d4f7faca201a915dcda21,GB43LJHJ29080091853945,Colton Rodriguez,Allen Ltd Bank,Gibraltar,High,0,False,2025-04-23 22:06:25.103638
BENE_fd1af72eacf6486792064da64aabc816,GB93GRQG39934299861961,David Allen,Horn Ltd Bank,Philippines,High,0,False,2024-07-11 22:06:25.103638
BENE_33c6ca0c0f414199b48c6af50410f219,GB81MBVB54567266783684,Adam Franklin,Lambert LLC Bank,Mongolia,Low,0,False,2025-06-11 22:06:25.103638
BENE_b8fd2e9b58db42db9912dd76233eaf4e,GB57LUZF80714780469407,Michael Moore,Thompson-Schultz Bank,France,Low,0,False,2024-08-21 22:06:25.104642
BENE_305a9dc9955d47da87fa50ce90165663,GB11TNIN33500784799164,Kimberly Ward,Parsons LLC Bank,Slovenia,Low,0,False,2023-11-12 22:06:25.104642
BENE_6374bc0ecef44f2798841db9965a9ee3,GB24CHRJ23217998002125,Kayla Leon,Richardson-Mckay Bank,Russia,Critical,2,True,2023-12-02 22:06:25.104642
BENE_e9254393ef2a49f29285fe9291880f87,GB18SLEC68872090353798,Michael Kirk,Day PLC Bank,Yemen,Medium,0,False,2025-01-15 22:06:25.104642
BENE_a4db08d7a9094579a37e893831cfa4e3,GB67EHKY40295007777692,Sabrina Jordan,"Williams, Stewart and Wu Bank",Uzbekistan,Medium,0,False,2024-09-12 22:06:25.105642
BENE_79339a52861c442da0a8eaf3cb12f5ea,GB52PKJY11904134238714,Taylor Gregory,Knox and Sons Bank,Egypt,Medium,0,False,2024-03-18 22:06:25.105642
BENE_510e0dba811d43c9bbc5652717ddfb15,GB24YNFD39885200059900,Christopher Carlson,Porter-Leon Bank,Cocos (Keeling) Islands,Low,1,False,2025-11-15 22:06:25.105642
BENE_0e4a5455a0bc4580b9fde5ad4673c355,GB89MVZU24203007488258,Nancy King,Johnson PLC Bank,Malawi,Medium,0,False,2025-01-04 22:06:25.105642
BENE_ac971dca2435476998d20150f107b7d0,GB37QVAC43528324835276,Kimberly Wheeler,Case LLC Bank,Philippines,Medium,0,False,2024-11-21 22:06:25.105642
BENE_7e0cfc6045d04be8b6d5b3c10d596db3,GB45NXRK87844981619488,Tyler Johnson,Garcia Group Bank,Saint Vincent and the Grenadines,Low,0,False,2025-12-17 22:06:25.105642
BENE_d28317e3f84c465c88dae2c82e171d47,GB55GYVM27197077651516,Charlotte Frazier,Martin-Castaneda Bank,United States Virgin Islands,Low,1,False,2024-03-02 22:06:25.107146
BENE_54e710ff1afb49aa99264df579428f0d,GB07LSSH57344611817451,Steven Berger DVM,"Moore, Owens and Rojas Bank",Chile,Low,0,False,2025-03-09 22:06:25.107146
